date,Wind_speed,Power,Nacelle_ambient_temperature,Generator_bearing_temperature,Gear_oil_temperature,Ambient_temperature,Rotor_Speed,Nacelle_temperature,Bearing_temperature,Generator_speed,Yaw_angle,Wind_direction,Wheel_hub_temperature,Gear_box_inlet_temperature,Failure_status
08-12-2021,13.82,2.12,27.34,80.71,65.06,40,187.33,42.21,70,1173.88,35.38,30.61,37.13,11.69,No_failure
19-06-2021,20.97,2.83,40,77.28,68.01,15.46,215.45,42.23,70,1439.93,15.13,78.31,19.71,13.28,No_failure
01-05-2021,23.77,3.18,32.27,96.63,78.41,-4.49,194.35,45.42,70,1194.24,8.78,112.54,11.07,16.86,No_failure
03-04-2021,41.51,1.08,-56.08,14.17,120.2,3.54,31.97,-13.9,53.25,520.52,126.58,134.07,-68.12,21.72,Failure
09-01-2021,26.13,2.84,13.79,90.87,90,2.98,86.5,35.35,70,1131.96,9.82,111.47,22.72,19.48,No_failure
11-05-2021,8.59,3.42,13.19,84.38,80.36,12.89,215.99,33.37,100,1325.14,15.19,22.33,-11.29,16.64,No_failure
19-04-2021,12.14,2.5,31.54,71.8,69.29,-3.76,223.36,37.52,70,1406.6,12.99,94.47,-3.14,10,No_failure
29-05-2021,9.82,2.46,6.13,73.72,63.28,-17.46,284.47,57.01,70.47,1294.53,60,41.39,-6.98,11.88,No_failure
20-10-2021,25.72,2.76,40,85.74,56.15,31.65,110.7,41.77,70,1582.92,9.51,21.25,-4.59,15.85,No_failure
12-06-2021,15.04,3.35,32.08,71.51,70.29,34.59,143.66,35.91,100,1508.81,41.51,112.81,27.74,14.75,No_failure
14-10-2021,3,2.32,40,95.47,87.34,-5.44,269.5,44.2,70,1210.86,54.76,23.41,4.1,11.45,No_failure
10-02-2021,13.58,2,40,70.85,71.42,21.24,280.16,36.51,70,1000,7.19,17.66,11.01,12.25,No_failure
19-05-2021,23.87,2.26,5.55,97.17,60.61,-15.56,264.51,43.59,77.18,1343.2,60,12.03,19.96,12.52,No_failure
14-11-2021,18.64,3.11,40,82.73,67.09,-0.47,157.47,55.47,100,1687.84,60,10.83,2.93,16.33,No_failure
05-11-2021,30,2.12,8.15,87.88,69.14,-1.86,202.3,38.18,91.86,1485.85,40.04,27.01,71.76,15.96,No_failure
04-10-2021,6.49,2.37,40,91.54,61.72,10.23,172.45,38.56,86.56,1660.81,60,9.49,21.66,14.57,No_failure
23-09-2021,12.62,2.22,3.34,74.61,54.07,20.36,138.41,49.28,70,1310.84,60,116.23,-14.45,15.32,No_failure
28-12-2021,1,9.77,17.87,141.91,124.76,78.28,382.6,83.96,125.16,2065.15,161.38,149.45,117.95,91.42,Failure
18-08-2021,12.37,2.35,1.04,85.84,69.25,-8.98,170.7,38.54,70,1521.65,4.3,5,77.05,20,No_failure
08-06-2021,20.97,3.43,40,76.42,66.66,22.64,88.69,54.61,70,1262.62,3.07,8.35,20.28,18.82,No_failure
13-07-2021,13.05,2.29,40,73.55,86.79,13.26,138.98,39.63,70,1125.89,49.57,113.27,3.17,14.27,No_failure
02-12-2021,19.38,2.92,8.51,76.42,70.96,-1.69,136.12,30,70,1570.91,21.34,31.22,63.18,18.89,No_failure
28-10-2021,28.28,2.83,40,83.81,74.01,1.57,181.36,39.23,70,1402.61,42.57,8.82,7.23,12.28,No_failure
19-12-2021,17.08,2.95,40,73.68,70.28,34.79,52.38,46.77,70,1387.8,7.59,21.63,74.14,14.37,No_failure
21-12-2021,1.4,9.22,191.57,129.55,106.59,65.58,388.74,99.85,143.83,2496.35,134.52,11.22,117.74,88.13,Failure
20-08-2021,4.72,2.67,40,82.05,61.91,12,260.04,46.26,70,1237.46,21.86,36.2,41.08,15.41,No_failure
10-08-2021,9.84,3.04,8.98,76.25,70.09,14,220.61,53.11,100,1244.93,60,110.79,15.33,19.93,No_failure
08-09-2021,16.91,2.84,40,85.44,63.83,3.45,190.55,35.96,70,1057.44,60,4.47,38.33,13.9,No_failure
04-04-2021,20.47,2.78,40,75.41,73.19,37.07,300,48.31,71.64,1618.67,7.51,9.84,59.29,15.81,No_failure
02-01-2021,6.96,2.92,6.69,85.07,65.6,-3.33,126.08,49.42,100,1499.7,57.55,78.7,66.56,12.67,No_failure
28-02-2021,7.61,2.99,40,77.27,74.08,11.15,118.06,38.19,100,,22.22,62.9,61.59,10.6,No_failure
22-03-2021,18.8,3.37,40,86.52,71.53,2.82,149.71,52.45,70,1688.97,24.61,44.63,30.93,16.44,No_failure
02-02-2021,28.83,2.37,7.46,70.75,69.82,-0.24,200.62,58.09,77.98,1300.33,59.56,9.11,-26.95,17.97,No_failure
11-02-2021,18.47,3.1,40,84.26,77.35,15.42,300,60,70,1383.28,55.9,85.27,-40,20,No_failure
19-05-2021,16.32,2.6,40,98.93,68.36,15.56,151.59,35.09,70,1742.35,60,31.47,15.75,14.64,No_failure
02-04-2021,6.14,2.66,2.45,89.49,70.68,11.75,137.41,34.32,70,1420.28,23.24,6.7,46.53,15.22,No_failure
15-08-2021,6.89,2.35,40,79.21,70.87,27.16,128.88,60,70,1398.78,1.99,11.69,26.22,13.69,No_failure
01-12-2021,16.62,2.4,40,79.02,56.23,40,50,45.41,70,1296.36,16.71,8.48,23.03,20,No_failure
01-01-2021,16.24,2.03,7.04,76.04,90,-1.54,213.04,51.75,70,1428.04,29.47,1.86,-29.49,13.29,No_failure
17-12-2021,4.96,2.06,3.74,72.42,72,29.89,300,45.03,100,1179.02,60,17.14,-19.14,16.23,No_failure
15-03-2021,41.64,0.3,-42.51,62.43,109.35,-7.08,25.54,-9.55,41.99,743.25,176.6,134.78,-60.5,22.1,Failure
23-12-2021,43.49,3.14,3.83,83.4,75.87,35.88,124.5,48,100,1338.56,11.29,2.55,57.63,10.21,No_failure
12-02-2021,24.6,3.47,5.98,82.6,64.08,10.61,260.57,58.39,70,1376.43,60,89.49,55.81,15.94,No_failure
30-12-2021,43.44,4.88,85.5,80.22,61.89,53.48,208.54,67.27,100,2872.83,20.91,39.62,15.82,33.45,No_failure
10-03-2021,15.84,2.55,5.54,96.17,82.33,18.94,190.31,55.22,70,1552.04,15.89,17.38,1.25,10,No_failure
05-12-2021,1.17,9.81,136.82,124.02,123.68,64.73,445.42,94.65,142.37,2291.62,68.53,221.95,111.24,116.7,Failure
09-10-2021,20.89,3.32,0.76,84.43,84.21,-20,168.71,38.27,100,1651.9,4.4,26.76,42.87,14.15,No_failure
23-11-2021,3,2,29.31,72.7,67.1,-3.89,193.39,47.16,70,1357.21,26.34,21.01,-27.99,12.47,No_failure
14-07-2021,1.18,8.71,30.53,132.97,111.46,65.18,381.65,75.26,129.3,2430.28,121.69,168.98,119.31,75.54,Failure
29-03-2021,15.14,3.2,4.31,96.44,72.23,21.12,64.63,39.68,81.55,1160.57,44.31,111.63,18.12,15.72,No_failure
03-10-2021,18.77,2.35,40,99.69,80.54,19.28,250.98,37.53,70,1487.05,7.65,0.83,80,19.34,No_failure
04-02-2021,23.23,2.13,22,71.01,60.27,-3.09,200.09,42.18,100,1018.48,60,54.09,15.24,17.07,No_failure
04-06-2021,42.86,0.45,-55.76,39.98,125.79,-11.27,18.58,6.56,31.84,514.98,154.66,113.31,-65.37,29.89,Failure
23-08-2021,19.91,3,4.99,76.56,77.23,12.7,196.62,47.73,70,1032.07,36.13,3.08,40.57,18.74,No_failure
12-08-2021,25.11,2.77,40,93.22,87.44,1.56,269.3,46.75,70,1356.19,13.26,32.47,69.64,14.96,No_failure
25-04-2021,7.74,3.03,36,86.59,58.93,-20,150.33,34.4,70,1690.16,3.36,12.65,-34.96,14.74,No_failure
08-01-2021,16.2,3.11,6.27,73.24,61.76,-20,212,38.59,80.06,1601.26,21.28,88.43,29.72,20,No_failure
29-03-2021,20.07,2.23,19.36,75.92,74.03,3.23,129.24,34.26,80.37,1348.34,41.83,20.78,-11.55,17.16,No_failure
06-03-2021,44.02,0.33,-43.91,66.45,105.17,-9.15,1.4,10.39,20.17,769.29,166.58,51.16,-82.08,23.48,Failure
17-10-2021,1.36,11.48,36.37,135.68,106.23,65.46,369.23,80.52,142.16,2420.59,114.92,-139.03,111.93,116.94,Failure
14-01-2021,3,2.96,16.7,84.43,50,18.08,135.21,40.09,86.79,1331.67,7.77,6.69,58.44,19.61,No_failure
19-02-2021,41.56,0.93,-34.71,37.74,125.24,-12.42,28.81,12.95,23.02,562.04,136.2,56.47,-62.39,22.53,Failure
04-12-2021,,2.76,7.35,71.74,80.91,29.5,264.64,34.39,70,1267.91,5.34,11.76,80,15.58,No_failure
25-02-2021,30,2.28,40,83.93,69.68,11.37,300,55.61,70,1462.25,24.11,14.05,43.58,14.71,No_failure
21-04-2021,18.62,2.53,5.99,84.77,87.45,-1.26,199.71,51.09,70,1143.09,60,16.03,46.16,19.02,No_failure
24-06-2021,8.52,3.32,20.63,93.95,64.58,21.35,145.05,49.84,70,1239.59,37.41,46.23,39.59,14.56,No_failure
30-12-2021,39.74,4.64,65.51,91.71,58.18,1.57,181.12,85.16,100,1844.15,1.62,0.95,-40,17.79,No_failure
20-10-2021,10.93,2.91,40,91.59,75.51,8.78,97.42,48.51,89.32,1471.6,8.5,59.3,29.16,10,No_failure
14-02-2021,26.39,3.44,40,98.02,57.47,-9.83,93.9,39.04,70,1314.9,33.26,93.65,52.56,16.25,No_failure
02-01-2021,11.34,2.77,35.3,93.34,74.13,-6.1,175.59,46.1,70,,55.52,46.67,15.8,16.41,No_failure
29-01-2021,12.68,2.7,40,84.89,67.05,5.79,149.61,30,70,1506.93,15.92,34.2,22.08,20,No_failure
15-10-2021,16.15,2.8,40,84.38,79.84,3.31,152.46,43.67,70,1699.55,60,25.36,59.75,14.02,No_failure
03-08-2021,18.72,2.56,40,76.73,78.31,30.64,300,34.9,100,1302.72,2.62,65.59,-19.73,15.82,No_failure
11-09-2021,17.96,3.13,7.55,97.52,57.92,26.11,211.74,48.12,91.91,1549.28,7.91,106.32,31.08,19.32,No_failure
13-05-2021,15.2,2.33,40,70.98,74.67,27.54,195.81,33.87,70,1581.58,35.68,51.55,-19.73,14.94,No_failure
27-12-2021,28.17,5.06,68.96,75.79,65.92,-12.81,105.18,38.03,70,2774.12,4.93,2.82,-4.34,17.1,No_failure
15-08-2021,10.51,2.74,6.3,90.75,75.79,19.95,271.62,52.28,70,1425.69,23.42,145.53,69.4,15.3,No_failure
02-07-2021,8.31,3.06,15.94,98.57,58.4,6.53,188.66,44.49,70,1559.3,60,45.14,-5.55,18.21,No_failure
03-08-2021,13.42,3.37,40,74.2,56.54,-14.51,142.17,42,70,1447.59,30,88.66,41.54,10,No_failure
19-10-2021,0.5,8.41,107.87,129.69,129.4,83.37,359.95,98.79,128.23,2282.35,67.27,-52.21,114.31,90.37,Failure
05-09-2021,20.14,2.76,40,94.47,87.3,-11.95,140.46,54.26,100,1313.07,51.98,38.25,21,18.39,No_failure
29-12-2021,1.49,7.13,64.92,130.87,114.32,66.85,398.69,91.79,132.07,2465.66,166.86,265.58,114.19,110.43,Failure
26-04-2021,6.29,2.13,14.45,74.4,55.03,19.68,98.32,58.43,70,1686.43,17.4,28.32,-28.53,15.08,No_failure
17-09-2021,1.05,6.75,-3.97,123.94,101.42,83.24,380.93,73.74,113.04,2075.03,107.4,180.41,107.95,107.04,Failure
25-12-2021,55.34,2.35,34.54,98.83,68.26,-12.12,300,35.08,70,1631.74,9.47,25.8,27.98,12.91,No_failure
09-11-2021,20.87,2.5,14.99,76.07,78.25,15.32,291.83,46.18,70,1591.08,60,15.6,5.06,11.94,No_failure
21-01-2021,43.98,0.43,-32.7,48.2,128.18,-3.02,4.28,-7.12,37.52,669.67,125.54,211.38,-67.48,21.77,Failure
28-01-2021,27.96,2.67,30.67,89.8,64.97,21.35,218.78,60,100,,19.41,19.32,47.9,16.83,No_failure
23-12-2021,63.12,2.99,40,85.07,62.01,-18.95,236.94,40.64,100,1715.54,21,23.81,37.97,15.76,No_failure
31-07-2021,3,2.91,15.9,83.55,79.02,23.63,127.76,45.36,70,1471.35,5.05,25.66,31.27,16.81,No_failure
29-11-2021,14.75,3,8.01,74.64,57.15,24.93,300,56.25,100,1205.8,6.49,14.43,-4.19,16.26,No_failure
18-09-2021,21.58,3.23,40,92.14,65.06,-0.68,84.65,39.2,100,1768.02,60,123.85,80,15.76,No_failure
03-09-2021,3,2.67,8.11,85.58,69.57,26.84,273.11,35.52,83.63,1406.23,56.31,45.26,56.64,16.26,No_failure
03-06-2021,24.81,3.05,15.16,97.55,83.6,-0.24,183.55,48.54,98.06,1271.93,12.12,75.58,1.18,13.05,No_failure
16-03-2021,15.37,3.5,11.52,81.95,65.1,25.63,171.28,48.38,70,1311.94,2.32,23.83,46.06,20,No_failure
06-08-2021,9,3.25,0.6,74.08,70.95,-20,153.14,30.2,70,1578.98,1.5,71.87,-3.01,15.15,No_failure
29-10-2021,4.27,2.95,30.39,77.45,71.01,9.4,200.37,46.31,100,1616.61,8.36,27.36,-12.8,17.13,No_failure
21-08-2021,6.28,2.89,2.95,80.11,58.94,-5.6,197.48,44.35,70,1168.21,60,91.01,36.58,20,No_failure
21-03-2021,39.08,0.69,-49.53,15.02,104.63,4.89,9.59,-3.45,58.16,434.14,68.12,202.56,-77.31,21.77,Failure
06-08-2021,9.2,2.36,21.79,89.31,71.34,6.1,127.11,50.51,70,1625.48,60,72.03,72.78,16.84,No_failure
03-03-2021,11.22,3.5,40,86.83,77.78,-1.88,188.26,44.09,100,1304.99,21.87,97.2,35.81,18.57,No_failure
10-02-2021,19.25,2.2,36.78,75.65,62.45,21.53,153.1,35.32,100,1090.98,1.37,11.33,9.49,10,No_failure
04-03-2021,18.51,2.98,1.16,87.08,86.53,9.9,136.4,34.65,78.19,1776.84,56.77,24.37,26.14,18.58,No_failure
09-05-2021,17.69,2.01,12.11,84.14,77.47,3.82,208.67,50.67,72.84,1512.5,41.31,21.98,23.5,18.43,No_failure
05-02-2021,7.35,3.06,8.01,90.67,60.49,5.74,198.73,46.1,100,1397.13,60,31.69,32.36,20,No_failure
21-03-2021,25.11,2.77,5.75,92.5,60.14,23.77,248.33,45.91,70,1253.49,15.23,54.69,40.09,10,No_failure
09-07-2021,13.48,3.35,9.01,74.98,59.41,8.23,193.65,30.98,70,1413.44,14.69,38.73,80,13.61,No_failure
06-07-2021,23.8,2.18,0.02,86.53,71.45,14.24,126.44,40.14,100,1327.19,8.52,15.91,-3.12,19.29,No_failure
28-05-2021,4.79,2.7,9.14,74.24,66.29,-11.06,162.77,49.73,70,1800,8.71,8.16,37.2,13.19,No_failure
04-06-2021,3,3.5,27.37,94.52,55.24,40,235.05,60,100,1205.74,60,5.98,27.63,17.75,No_failure
12-03-2021,16.41,2.08,10.89,74.74,83.23,14.1,59.15,43.21,100,1416.18,7,7.99,0,15.68,No_failure
01-09-2021,18.79,3.38,40,76.42,68.96,30.95,287.27,44.8,98.74,1000,16.46,217.33,-2.37,17.06,No_failure
18-03-2021,30,3.18,9.79,91.02,87.64,-14.63,240.66,34.98,70,1182.94,38.89,58.98,-18.13,18.36,No_failure
09-12-2021,0.69,9.51,56.57,122.92,120.33,77.28,367.72,91.48,125.28,2009.08,131.13,71.57,107.48,86.84,Failure
30-01-2021,3,3.21,40,73.68,65.54,0.71,299.2,46.52,98.22,1214.06,0.2,53.66,15.14,10,No_failure
26-10-2021,3.87,2,11.24,78.76,64.38,31.32,260.68,49.89,100,1643.65,48.8,9.16,-39,18.63,No_failure
13-08-2021,22.96,,40,70.06,70.61,11,149.86,41.32,70,1556.24,19.21,5.57,-30.55,14.18,No_failure
02-01-2021,13.58,3.02,40,72.71,80.51,4.54,103.02,48.44,70,1156.77,40.29,2.57,58.67,18.99,No_failure
11-11-2021,7.64,2.39,2.68,86.94,50,20.63,147.56,41.06,100,1410.68,47.11,16.5,-3.24,17.74,No_failure
07-11-2021,15.49,3,14.82,80.39,90,-19.71,201.17,60,70,1054.07,12.92,2.76,14.55,12.89,No_failure
05-07-2021,14.5,3.2,0.97,95.72,60.73,13.12,82.15,58.45,100,1431.87,60,206.81,-40,20,No_failure
03-07-2021,14.77,2.84,40,75.38,65.97,2.47,199.09,30,70,1401.27,25.67,21.01,30.4,17.09,No_failure
22-11-2021,17.25,2.35,29.77,79.04,73.7,11.83,50,48.58,70,1437.67,37.56,5.45,25.52,18.15,No_failure
08-11-2021,25.86,3.14,10.08,72.81,71.64,-7.62,300,48.46,100,1566.67,14.96,49.97,15.11,18.5,No_failure
12-05-2021,18.85,3.3,34.43,84.6,56.95,32.87,160.8,55.47,70,1132.36,60,9.43,53.13,14.46,No_failure
07-07-2021,1.03,6.93,33.76,129.37,122.36,64.43,440.85,87.63,117.73,2021.83,93.88,-136.17,99.17,93.3,Failure
25-06-2021,12.81,3.34,1.03,95.53,67.64,7.92,219.9,49.66,100,1129.16,60,76.71,80,17.63,No_failure
09-09-2021,11.2,3.15,30.01,90.25,63.06,40,50,47.85,70,1450.8,7.54,9.26,-25.47,17.26,No_failure
26-05-2021,42.25,0.99,-51.21,69.38,104.87,-4.74,21.63,-16.95,13.03,315.19,106.47,-126.48,-51.33,25.03,Failure
10-06-2021,20,2.59,40,91.17,56.64,-3.25,157.73,46.12,70,1220.11,17.09,6.65,10.48,11.87,No_failure
28-10-2021,19.14,2.39,40,93.15,75.06,-10.29,247.48,36.66,100,1543.44,20.11,54.33,-4.8,13.93,No_failure
17-10-2021,21.05,3.17,19.22,80.67,90,5.51,217.97,47.49,86.89,1000,1.2,53.97,-19.53,15.58,No_failure
22-11-2021,23.86,,40,82.34,86.83,8.51,232.05,53.12,70,1489.73,60,31.21,1.18,15.19,No_failure
18-12-2021,1.58,5.79,-8.13,128.87,122.62,71.65,395.71,83.01,149.5,2136.91,122.74,205.5,118.32,92.23,Failure
12-11-2021,9.29,3.02,35.23,96.87,55.63,11.96,206.91,39.38,70,1066.48,60,71.29,44.35,16.53,No_failure
15-01-2021,29.54,2.96,0.1,76.44,75.56,-3.15,292.88,50.66,82.62,1442.5,17.52,20.92,-28.26,18.68,No_failure
27-06-2021,10.34,2.47,16.55,71.78,63.63,4.65,78.33,39.49,100,1208.5,58.29,128.15,-26.34,14.58,No_failure
13-09-2021,12.64,2.62,40,90.23,75.99,-4.96,140.3,33.95,100,1630.04,36.21,24.45,19.81,13.82,No_failure
26-03-2021,39.59,0.66,-58.64,43.28,120.3,-18.5,10.42,-12.55,32.69,398.43,140.85,87.17,-66.66,22.15,Failure
26-12-2021,10.78,6.52,40,72.06,75.32,6.97,136.69,40.22,70,1356.84,16.61,156.77,-23.28,12.12,No_failure
20-12-2021,0.86,10.42,135.66,127.08,106.79,67.55,439.83,87.05,114.35,2341.19,85.63,204.16,105.26,107.6,Failure
09-06-2021,7.93,3.46,40,86.35,74.48,40,215.55,39.11,70,1486.09,16.38,15.61,10.02,19.91,No_failure
21-07-2021,18.55,3.5,40,78.89,71.46,-12.39,101.57,39.78,70,1471,11.69,52.62,26.25,18.39,No_failure
11-10-2021,19.44,3,5.82,76.08,62.8,-8.95,206.06,53.25,70,1337.52,3.07,4.04,-26.09,16.59,No_failure
25-08-2021,20.39,2.02,3.26,90.98,80.36,-9.86,237.87,30.51,100,1448.66,18.08,43.32,40.97,,No_failure
21-02-2021,15.65,2.88,40,82.76,74.28,-6.23,136.8,44.72,100,1278.4,58.82,100.9,47.96,16.37,No_failure
24-06-2021,10.7,3,40,78.64,74.64,16.08,135.47,59.63,70,1686.91,11.08,19.28,35.06,11.13,No_failure
05-04-2021,7.18,3.37,40,77.41,74.76,-20,260.26,39.95,70,1228.55,60,113.48,-24.1,15.86,No_failure
24-04-2021,14.84,2.08,25.79,94.44,73.67,25.5,208.34,30,100,1046.51,53.87,17.93,30.17,13.96,No_failure
29-09-2021,7.78,2.42,18.85,95.24,67.62,24.26,111.59,54.23,70,1615.66,17.48,19.84,28.16,17.24,No_failure
04-04-2021,24.75,3.17,40,76.67,68.06,-20,201.78,48.62,100,1633.73,1.92,2.24,18.21,16.06,No_failure
07-04-2021,4.75,2.53,7.08,77.26,76.91,10.85,121.58,51.2,100,1541.27,4.49,108.32,55.42,19.9,No_failure
03-12-2021,21.06,2.56,19.01,91.33,56.57,5.22,167.63,37.12,70,1499.27,51.59,28.75,-15.61,14.97,No_failure
29-09-2021,9.12,3.15,19.67,73.67,78.74,2.66,113.01,44.63,70,1415.82,30.96,24.27,32.21,10,No_failure
06-02-2021,13.11,3.5,14.85,81.09,58.94,7.48,211.95,52.6,70,1549.87,17.65,3.03,-0.77,17.2,No_failure
30-09-2021,21.87,2.99,30.45,82.78,77.58,21.91,135.29,35.87,92.36,1071.79,8.48,5.27,80,18.42,No_failure
25-05-2021,39.26,0.4,-53.89,14.85,118.19,2.99,34.46,-3.18,45.55,646.69,158.64,130.18,-87.75,23.7,Failure
22-07-2021,21.85,2.64,40,84.64,75.15,26.2,241.82,36.29,100,1748.56,30.88,10.18,57.18,16.48,No_failure
29-07-2021,18.9,2.32,40,82.23,71.7,0.75,211.73,30,100,1536.42,44.38,153.08,80,18.73,No_failure
07-02-2021,15.35,2.13,27.29,93.36,85.33,12.85,245.1,36.92,70,1423.08,60,39.6,16.88,18.62,No_failure
25-11-2021,15.68,2.87,14.6,91.15,74.44,-5.58,137.28,43.8,70,1000,3.53,111.97,-23.19,17.51,No_failure
27-07-2021,6.15,2.6,30.5,93.46,58.27,34.81,113.81,49.03,70,1252.09,,33.98,0.27,16.48,No_failure
08-07-2021,22.71,2.19,13.11,97.13,78.21,20.67,143.91,38.68,70,1166.61,3.59,82.09,-1.65,16.68,No_failure
07-06-2021,15.43,2.65,33.39,79.73,75.86,18.01,222.6,44.35,100,1532.27,53.33,55.81,4.96,14.18,No_failure
21-07-2021,1.04,6.59,100.97,124.39,108.03,76.16,429.36,75.47,123.24,2340.53,71.89,-178.34,95.83,93.81,Failure
26-04-2021,40.71,0.13,-43.71,49.08,104.77,-9.93,36.71,-16.32,11.52,790.47,93.73,175.73,-81.83,23.97,Failure
20-11-2021,23.36,3.26,25.24,72.65,63.08,32.7,213.21,48.82,70,1467.87,,26.19,62.6,20,No_failure
23-09-2021,18.66,2.77,4.85,74.09,69.17,2.44,135.79,44.02,70,1519.01,27.3,7.86,11.72,15.4,No_failure
22-01-2021,30,2.91,16.04,72.03,72.24,-16.1,225.63,34.9,70,1800,23.76,42.06,5.45,13.93,No_failure
14-05-2021,19.25,2.69,14.89,99.09,69.39,5.41,197.57,46.72,70,1402.07,15.11,87.07,40.86,12.25,No_failure
14-04-2021,43.82,0.02,-50.46,65.98,129.27,-13.25,3.98,4.78,54.13,500.02,163.36,86.84,-63.86,26.3,Failure
20-06-2021,44.8,0.5,-44.93,56.4,115.26,2.31,16.94,-17.89,11.26,421.74,82.73,61.49,-78.52,28.82,Failure
19-01-2021,18.38,3.5,34.73,72.02,63.9,20.48,50,47.06,70,1800,4.99,19.44,-30.39,14.17,No_failure
17-06-2021,13.91,3.22,40,71.23,74.66,40,169.03,42.25,70,1340.31,40.75,40.97,-40,15.78,No_failure
03-11-2021,23.11,2.41,2.18,94.3,69.19,4.18,57.16,31.07,70,1643.99,3.87,136.19,29.64,12.22,No_failure
26-07-2021,30,2,8.62,79.43,82.7,14.04,194.7,44.76,70,1480.75,1.62,14.46,-25.7,12.69,No_failure
30-09-2021,20.15,2.65,8.62,74.69,89.61,-3.12,192.44,46.15,100,1198.09,60,69.15,62.09,13.59,No_failure
14-03-2021,10.85,2.53,11.08,81.48,64.9,0.14,131.31,46.02,70,1275.47,1.06,0.41,-20.41,11.91,No_failure
22-04-2021,13.54,2.29,8.95,82.49,74.66,32.76,250.28,56.23,70,1554.95,30.77,9.21,1.28,15.92,No_failure
09-09-2021,0.38,9.71,58.32,121.08,121.67,67.44,417.97,94.12,118.11,2239.45,89.28,211.24,115.56,97.87,Failure
01-08-2021,14.67,3.32,3.36,77.06,74.92,-20,185.83,30,70,1800,22.1,53.82,-2.38,14.68,No_failure
14-12-2021,20.65,3.2,40,80.91,70.99,17.99,81.65,54.12,70,1022.51,39.54,76.14,-28.57,16.51,No_failure
07-11-2021,16.03,2.84,8.15,99.44,79.61,33.82,209.03,30,70,1579.81,8.54,79.06,77.89,13.62,No_failure
23-11-2021,12.28,2.9,1.5,96.13,62.33,5.16,179.53,43.99,100,1070.94,2.72,88.68,-34.22,13.15,No_failure
26-06-2021,12.01,2.89,0.7,80.87,55.73,-1.68,225.41,44.1,70,1189.19,4.35,89.3,-7.26,14.36,No_failure
10-05-2021,25.42,3.15,11.69,73.09,68.31,10,81.42,39.49,70,1015.64,47.41,48.66,19.9,17.55,No_failure
06-07-2021,16.63,3.21,34.71,72.47,89.62,1.71,212.21,34.4,77.49,1429.19,42.85,21.45,10.04,17.58,No_failure
22-07-2021,23.64,3.08,40,70.14,65.05,6.91,181.31,49.89,100,1765.27,14.05,95.98,15.34,20,No_failure
12-11-2021,14.03,2.87,26.25,79.55,88.71,-20,147.44,36.95,70,1560.43,47.1,43.53,15.18,13.91,No_failure
10-07-2021,19.39,2.04,6.13,79.79,64.19,13.83,186.94,45.31,70,1000,31.15,42.74,73.02,13.67,No_failure
05-08-2021,24.28,3.21,21.58,76.6,77.25,10.78,200.01,44.13,100,1734.03,11.12,88.94,80,10,No_failure
01-05-2021,21.47,2.24,40,82.17,72.4,-6.53,162.92,38.47,100,1045.27,1.16,39.74,23.84,17.11,No_failure
27-07-2021,26.13,3.07,7.08,84.98,61.78,9.02,201.16,38.64,100,1453.85,13.38,49.32,80,13.99,No_failure
10-02-2021,44.42,0.06,-39.92,46.39,126.68,-19.22,26.99,6.36,44.56,455.3,146.61,40.23,-71.74,22.64,Failure
11-07-2021,20.29,2.47,40,85.67,71.53,8.22,100.1,51.65,100,1254.75,33.69,11.8,-6.55,10.71,No_failure
26-01-2021,3,2,25.14,91.1,67.71,21.16,282.62,54.06,83.18,1473.9,60,46.46,-9.08,18.74,No_failure
11-03-2021,16.97,2.72,8.89,95.62,77.94,17.69,50,39.74,74.31,1531.2,34.07,30.34,54.36,10,No_failure
04-12-2021,30,2.61,15.67,90.94,50.79,-4.88,261.75,48.43,70,1686.63,32.09,27.39,5.86,13.25,No_failure
19-06-2021,15.05,2.82,40,99.77,78.94,38.39,99.92,41.13,100,1478.31,31.5,32.04,60.56,12.32,No_failure
24-05-2021,25.36,2.58,30.08,72.78,84.77,8.6,155.56,44.7,100,1463.42,7.17,10.24,11.47,13.24,No_failure
05-11-2021,1.48,9.98,-72.58,128.35,121.88,68.48,371.78,88.31,139.74,2188.66,129.55,9.21,104.1,88.98,Failure
10-04-2021,15.01,3.22,40,85.75,64.56,9.8,282.58,,100,1410.51,26.81,33.12,16.28,13.9,No_failure
06-12-2021,11.29,3.5,15.85,97.98,67.12,21.11,137.75,53.15,70,1272.51,5.65,59.61,-4.53,14.91,No_failure
19-11-2021,22.21,2.91,40,81.83,71.2,18.97,50,46.71,100,1286.57,21.66,5.36,13.9,17.52,No_failure
06-06-2021,23.57,2.62,9.69,87.15,90,-8.95,221.19,30.42,99.91,1418.51,7.68,79.77,32.37,14.25,No_failure
11-03-2021,17.14,2.5,40,98.45,75.52,1.45,145.01,45.19,70,1292.48,36.67,46.23,14.76,12.29,No_failure
23-05-2021,44.95,1.05,-49.6,14.25,122.81,-12.92,18.92,-14.88,59.04,649.12,104.07,135.93,-64.06,25.8,Failure
20-03-2021,28.57,3.45,8.56,78.64,70.57,24.49,104.2,45.18,100,1304.58,60,66.97,80,14.47,No_failure
24-07-2021,3,2.2,40,90.85,69.97,-3.26,284.74,52.82,70,1424.91,4.62,63.98,11.07,10.66,No_failure
17-05-2021,21.73,3.21,40,73.68,65.89,40,106.33,30,70,1800,3.97,0.16,32.16,16.68,No_failure
